"","motherroll","ID_1","layer_1","od_1","metdate_1","mettime_1","weblength_1","webspeed_1","wirefeedrate_1","windingpressure_1","evaporationpressure_1","wirefeed1_1","wirefeed2_1","wirefeed3_1","wirefeed4_1","wirefeed5_1","wirefeed6_1","wirefeed7_1","wirefeed8_1","wirefeed9_1","wirefeed10_1","wirefeed11_1","wirefeed12_1","wirefeed13_1","wirefeed14_1","wirefeed15_1","wirefeed16_1","wirefeed17_1","wirefeed18_1","wirefeed19_1","wirefeed20_1","wirefeed21_1","wirefeed22_1","boatpower1_1","boatpower2_1","boatpower3_1","boatpower4_1","boatpower5_1","boatpower6_1","boatpower7_1","boatpower8_1","boatpower9_1","boatpower10_1","boatpower11_1","boatpower12_1","boatpower13_1","boatpower14_1","boatpower15_1","boatpower16_1","boatpower17_1","boatpower18_1","boatpower19_1","boatpower20_1","boatpower21_1","boatpower22_1","probe1_1","probe2_1","probe3_1","probe4_1","probe5_1","probe6_1","probe7_1","probe8_1","probe9_1","probe10_1","probe11_1","probe12_1","probe13_1","probe14_1","probe15_1","probe16_1","probe17_1","probe18_1","probe19_1","probe20_1","created_1","batch","materialnumber","material","measurementdate","LaserNass_d10","LaserNass_d50","LaserNass_d90","LaserNass_span","Malvern_d10","Malvern_d50","Malvern_d90","Malvern_span","Rakelapplikationsw-KartonRotoS01500_a*45","Rakelapplikationsw-KartonRotoS01500_b*45","GC-MS_Isopropanol-Gehalt","GC-MS_Acetongehalt","KOH25%AQSB-012_AktiverMetallgehalt","Ofenmethode_Festkörpergehalt","GC-MS_Isopropylacetat-Gehalt","TGA-RD_Gehaltreleasecoat","TGA-RD_Al(0)alsAlN","RakelapplikationPapierSonderlacksystem_L*15","RakelapplikationPapierSonderlacksystem_L*45","RakelapplikationPapierSonderlacksystem_L*110","NA_Alman-Index","NA_dE*45","RakelapplikationPapierSonderlacksystem_Glanz20","REM-Messung_Verteilungsbreite","REM-Messung_t50%","REM-Messung_t-span","RakelapplikationPapierSonderlacksystem_L*-15","RakelapplikationPapierSonderlacksystem_a*-15","RakelapplikationPapierSonderlacksystem_a*15","RakelapplikationPapierSonderlacksystem_a*45","RakelapplikationPapierSonderlacksystem_b*-15","RakelapplikationPapierSonderlacksystem_b*15","RakelapplikationPapierSonderlacksystem_b*45","RakelapplikationPapierSonderlacksystem_dE*110","REM-Messung_Anteil%>35nm","RakelapplikationPapierSonderlacksystem_a*110","RakelapplikationPapierSonderlacksystem_b*110","NA_L*25","NA_L*75","RakelapplikationPapierSonderlacksystem_Glanz20.1","RakelapplikationPapierSonderlacksystem_Glanz60","RakelapplikationPapierSonderlacksystem_Glanz85","REM-Messung_t-Spangroß","Rakelapplikationsw-KartonRotoS01500_a*110","Rakelapplikationsw-KartonRotoS01500_a*15","Rakelapplikationsw-KartonRotoS01500_a*-15","Rakelapplikationsw-KartonRotoS01500_b*110","Rakelapplikationsw-KartonRotoS01500_b*15","Rakelapplikationsw-KartonRotoS01500_b*-15","TGA-RD_Al(0)alsAlN.1","Rakelapplikationsw-KartonRotoS01500_dE*110","GC-MS_Ethylacetat-Gehalt","TGA-RD_Gehaltreleasecoat.1","Rakelapplikationsw-KartonRotoS01500_Glanz20","Rakelapplikationsw-KartonRotoS01500_Glanz60","Rakelapplikationsw-KartonRotoS01500_Glanz85","Rakelapplikationsw-KartonRotoS01500_L*110","Rakelapplikationsw-KartonRotoS01500_L*15","Rakelapplikationsw-KartonRotoS01500_L*-15","Rakelapplikationsw-KartonRotoS01500_L*45","GC-MS_Toluolgehalt","Rheologie_SpeichermodulLVE","Rheologie_SpeichermodulFliessgrenze","NA_dE*45.1","RakelapplikationPapierSonderlacksystem_dE*110.1","Rakelapplikationsw-KartonCAB0065_dE*110","id","batch_material","batch_materialnumber","batch_manufacturingdate","batch_process","batch_type","predecessor_material","predecessor_materialnumber","predecessor_manufacturingdate","predecessor_process","predecessor_type"
"60","7000000730",1181769,NA,NA,2022-03-22,NA,19167.9350180505,721.399879663057,91.6438026474128,0.0299630685920578,0.00200524669073406,112.906137184116,107.971119133574,99.2225030084236,98.7262334536703,98.113357400722,97.6421179302046,98.1200962695548,99.1759326113117,98.4578820697954,97.5787003610108,98.4565583634176,98.5276774969916,98.2069795427196,98.610348977136,97.9782190132371,97.646329723225,98.3140794223827,98.3812274368231,98.2438026474127,98.6695547533093,107.604933814681,112.533814681107,8.35078219013237,8.13910950661853,8.01829121540313,8.02105896510229,7.8546329723225,7.8546329723225,8.0280385078219,8.05655836341757,8.00324909747292,8.04007220216607,8.21179302045728,8.0748495788207,7.96052948255114,7.95836341756919,7.95968712394705,7.98399518652226,7.91636582430806,7.98158844765343,7.91083032490975,8.00300842358604,8.07665463297232,8.15956678700361,10.1432009626955,1.22009626955475,1.2193742478941,1.1985559566787,1.18170878459687,1.17472924187726,1.2294825511432,1.17966305655836,1.20914560770156,1.33537906137184,1.36510228640193,1.26389891696751,1.27448856799037,1.24163658243081,1.27569193742479,1.09843561973526,1.1424789410349,1.15872442839952,1.1135980746089,3.27364620938628,NA,"6000013607",135709,"VP13240",2022-10-06,10.32,21.09,32.54,1.05,11.7,24.6,45.5,1.37,0.5,1.9,97.1,2.8,69.4,10.1,0.1,NA,NA,102.33,22.01,9.34,28.85,NA,NA,1.5,20.86,NA,129.48,0.24,-0.05,0.5,2.26,2.27,1.86,NA,0.9,0.37,1.1,54.4,11.86,282.81,340.04,101.87,0.16,0.4,-0.1,0.2,1.1,2.3,2.3,67.4,7.69,NA,7.4,282.8,340,101.9,9.3,102.3,129.5,22,NA,NA,NA,NA,NA,NA,591,"VP13240",135709,2022-10-07,"C1",NA,"MetPETFoil-Al-AC0, bds4f14",109797,2022-03-24,NA,"gamma"
"61","7000000730",1181769,NA,NA,2022-03-22,NA,19167.9350180505,721.399879663057,91.6438026474128,0.0299630685920578,0.00200524669073406,112.906137184116,107.971119133574,99.2225030084236,98.7262334536703,98.113357400722,97.6421179302046,98.1200962695548,99.1759326113117,98.4578820697954,97.5787003610108,98.4565583634176,98.5276774969916,98.2069795427196,98.610348977136,97.9782190132371,97.646329723225,98.3140794223827,98.3812274368231,98.2438026474127,98.6695547533093,107.604933814681,112.533814681107,8.35078219013237,8.13910950661853,8.01829121540313,8.02105896510229,7.8546329723225,7.8546329723225,8.0280385078219,8.05655836341757,8.00324909747292,8.04007220216607,8.21179302045728,8.0748495788207,7.96052948255114,7.95836341756919,7.95968712394705,7.98399518652226,7.91636582430806,7.98158844765343,7.91083032490975,8.00300842358604,8.07665463297232,8.15956678700361,10.1432009626955,1.22009626955475,1.2193742478941,1.1985559566787,1.18170878459687,1.17472924187726,1.2294825511432,1.17966305655836,1.20914560770156,1.33537906137184,1.36510228640193,1.26389891696751,1.27448856799037,1.24163658243081,1.27569193742479,1.09843561973526,1.1424789410349,1.15872442839952,1.1135980746089,3.27364620938628,NA,"6000013476",135709,"VP13240",2022-09-15,10.8,22.4,38.5,1.23,10.9,22,39.2,1.28,0.4,1.4,96.1,3.8,69.9,9.5,NA,NA,NA,99.39,20.8,8.3,29.6,NA,NA,1.38,21.06,NA,126.1,0.925,0.18,0.42,2.265,1.68,1.435,NA,1.09,0.34,0.725,52.235,10.98,243.17,303.79,103.66,0.16,0.3,0.2,0.9,0.7,1.7,2.3,67.2,10.52,NA,7.6,327.4,366.8,101.3,8.3,99.3,126.1,20.8,NA,NA,NA,NA,NA,NA,697,"VP13240",135709,2022-09-16,"C1",NA,"MetPETFoil-Al-AC0, bds4f14",109797,2022-03-24,NA,"gamma"
"62","7000000731",1183223,NA,NA,2022-03-22,NA,19228.5869565217,735.924033816425,93.1397342995169,0.0305915458937198,0.00203333333333333,113.414975845411,108.671376811594,100.215458937198,99.4365942028985,98.7739130434783,98.2109903381643,98.6807971014493,99.5702898550725,98.9256038647343,98.3381642512077,99.3444444444444,99.1025362318841,98.7701690821256,99.3807971014493,98.7124396135266,98.1943236714976,98.8474637681159,99.1132850241546,99.0497584541063,99.506884057971,108.377415458937,113.2211352657,8.42053140096618,8.28031400966184,8.13429951690821,8.18091787439614,7.98816425120773,7.98816425120773,8.11920289855072,8.12777777777778,8.04710144927536,8.15567632850242,8.356038647343,8.16932367149758,8.12644927536232,8.07669082125604,8.07028985507246,8.09601449275362,8.04722222222222,8.09710144927536,8.10326086956522,8.11437198067633,8.15458937198068,8.26751207729469,8.75205314009662,1.15688405797101,1.14408212560386,1.13128019323671,1.19613526570048,1.15157004830918,1.15314009661836,1.11533816425121,1.12814009661836,1.23635265700483,1.30688405797101,1.24070048309179,1.2493961352657,1.20990338164251,1.21871980676328,1.15628019323672,1.175,1.13973429951691,1.09613526570048,2.61014492753623,NA,"6000013958",135709,"VP13240",2022-11-27,10.87,22.5,38.91,1.24,11.1,22.5,40.1,1.28,0.4,1.3,94.3,5.6,68.9,10.4,0.1,NA,NA,106.51,24.06,10.51,27.68,NA,NA,2.22,22.41,NA,134.85,0.76,0.2,0.37,2.29,2.09,1.26,NA,5.47,0.34,0.83,57.06,13.25,251.81,324.35,100.14,0.18,0.3,0.2,0.8,0.8,2.1,2.3,70.3,7.5,NA,5.5,251.8,324.4,100.1,10.5,106.5,134.8,24.1,NA,NA,NA,2.97,7.48,NA,1117,"VP13240",135709,2022-11-24,"Standard",NA,"MetPETFoil-Al-AC0, bds4f14",109797,2022-03-24,NA,"gamma"
"63","7000000731",1183223,NA,NA,2022-03-22,NA,19228.5869565217,735.924033816425,93.1397342995169,0.0305915458937198,0.00203333333333333,113.414975845411,108.671376811594,100.215458937198,99.4365942028985,98.7739130434783,98.2109903381643,98.6807971014493,99.5702898550725,98.9256038647343,98.3381642512077,99.3444444444444,99.1025362318841,98.7701690821256,99.3807971014493,98.7124396135266,98.1943236714976,98.8474637681159,99.1132850241546,99.0497584541063,99.506884057971,108.377415458937,113.2211352657,8.42053140096618,8.28031400966184,8.13429951690821,8.18091787439614,7.98816425120773,7.98816425120773,8.11920289855072,8.12777777777778,8.04710144927536,8.15567632850242,8.356038647343,8.16932367149758,8.12644927536232,8.07669082125604,8.07028985507246,8.09601449275362,8.04722222222222,8.09710144927536,8.10326086956522,8.11437198067633,8.15458937198068,8.26751207729469,8.75205314009662,1.15688405797101,1.14408212560386,1.13128019323671,1.19613526570048,1.15157004830918,1.15314009661836,1.11533816425121,1.12814009661836,1.23635265700483,1.30688405797101,1.24070048309179,1.2493961352657,1.20990338164251,1.21871980676328,1.15628019323672,1.175,1.13973429951691,1.09613526570048,2.61014492753623,NA,"6000013623",135709,"VP13240",2022-10-09,10.785,22.395,38.8,1.25,11.3,23,41.32,1.29,0.4,1.7,97.5,2.5,67.3,10,0.1,NA,NA,110.265,21.375,10.15,32.075,NA,NA,1.67,20.65,NA,135.38,-0.065,-0.48,0.29,0.33,0.835,1.105,NA,2.32,0.095,0.305,56.04,12.625,302.315,357.28,102.255,0.16,0.3,-0.1,0.2,0.9,2,1.9,66.9,7.74,NA,7.7,302.5,357.4,102.1,8.6,100.6,126.9,20.9,NA,NA,NA,NA,NA,NA,1115,"VP13240",135709,2022-10-09,"C1",NA,"MetPETFoil-Al-AC0, bds4f14",109797,2022-03-24,NA,"gamma"
"64","7000000731",1183223,NA,NA,2022-03-22,NA,19228.5869565217,735.924033816425,93.1397342995169,0.0305915458937198,0.00203333333333333,113.414975845411,108.671376811594,100.215458937198,99.4365942028985,98.7739130434783,98.2109903381643,98.6807971014493,99.5702898550725,98.9256038647343,98.3381642512077,99.3444444444444,99.1025362318841,98.7701690821256,99.3807971014493,98.7124396135266,98.1943236714976,98.8474637681159,99.1132850241546,99.0497584541063,99.506884057971,108.377415458937,113.2211352657,8.42053140096618,8.28031400966184,8.13429951690821,8.18091787439614,7.98816425120773,7.98816425120773,8.11920289855072,8.12777777777778,8.04710144927536,8.15567632850242,8.356038647343,8.16932367149758,8.12644927536232,8.07669082125604,8.07028985507246,8.09601449275362,8.04722222222222,8.09710144927536,8.10326086956522,8.11437198067633,8.15458937198068,8.26751207729469,8.75205314009662,1.15688405797101,1.14408212560386,1.13128019323671,1.19613526570048,1.15157004830918,1.15314009661836,1.11533816425121,1.12814009661836,1.23635265700483,1.30688405797101,1.24070048309179,1.2493961352657,1.20990338164251,1.21871980676328,1.15628019323672,1.175,1.13973429951691,1.09613526570048,2.61014492753623,NA,"6000013727",135709,"VP13240",2022-10-25,10.26,21.16,35.87,1.21,14.5,33.7,72.2,1.71,0.5,1.7,93.3,6.6,66.7,10.4,0.1,NA,NA,101.95,22.1,9.43,28.58,NA,NA,2.02,21.18,NA,128.63,0.62,-0.03,0.49,1.35,1.23,1.67,NA,1.33,0.41,0.9,54.2,12,302.86,353.3,100.73,0.19,0.4,NA,0.6,0.9,1.2,1.3,65.3,10.3,NA,8.6,302.9,353.3,100.7,9.4,102,128.6,22.1,NA,NA,NA,NA,NA,NA,592,"VP13240",135709,2022-10-24,"C1",NA,"MetPETFoil-Al-AC0, bds4f14",109797,2022-03-24,NA,"gamma"
"65","7000000731",1183223,NA,NA,2022-03-22,NA,19228.5869565217,735.924033816425,93.1397342995169,0.0305915458937198,0.00203333333333333,113.414975845411,108.671376811594,100.215458937198,99.4365942028985,98.7739130434783,98.2109903381643,98.6807971014493,99.5702898550725,98.9256038647343,98.3381642512077,99.3444444444444,99.1025362318841,98.7701690821256,99.3807971014493,98.7124396135266,98.1943236714976,98.8474637681159,99.1132850241546,99.0497584541063,99.506884057971,108.377415458937,113.2211352657,8.42053140096618,8.28031400966184,8.13429951690821,8.18091787439614,7.98816425120773,7.98816425120773,8.11920289855072,8.12777777777778,8.04710144927536,8.15567632850242,8.356038647343,8.16932367149758,8.12644927536232,8.07669082125604,8.07028985507246,8.09601449275362,8.04722222222222,8.09710144927536,8.10326086956522,8.11437198067633,8.15458937198068,8.26751207729469,8.75205314009662,1.15688405797101,1.14408212560386,1.13128019323671,1.19613526570048,1.15157004830918,1.15314009661836,1.11533816425121,1.12814009661836,1.23635265700483,1.30688405797101,1.24070048309179,1.2493961352657,1.20990338164251,1.21871980676328,1.15628019323672,1.175,1.13973429951691,1.09613526570048,2.61014492753623,NA,"6000013958",135709,"VP13240",2022-11-27,10.87,22.5,38.91,1.24,11.1,22.5,40.1,1.28,0.4,1.3,94.3,5.6,68.9,10.4,0.1,NA,NA,106.51,24.06,10.51,27.68,NA,NA,2.22,22.41,NA,134.85,0.76,0.2,0.37,2.29,2.09,1.26,NA,5.47,0.34,0.83,57.06,13.25,251.81,324.35,100.14,0.18,0.3,0.2,0.8,0.8,2.1,2.3,70.3,7.5,NA,5.5,251.8,324.4,100.1,10.5,106.5,134.8,24.1,NA,NA,NA,2.97,7.48,NA,1116,"VP13240",135709,2022-11-24,"Standard",NA,"MetPETFoil-Al-AC0, bds4f14",109797,2022-03-24,NA,"gamma"
"66","7000000732",1184622,NA,NA,2022-03-20,NA,19171.4080389769,759.98928136419,95.3448233861145,0.0323538367844093,0.00224744214372716,114.731668696711,109.772107186358,100.964555420219,100.415712545676,99.695371498173,99.1609013398295,99.6074299634592,100.672350791717,100.365651644336,99.5041412911084,99.9332521315469,100.33580998782,99.9928136419001,99.7757612667479,99.4235079171742,99.4183922046285,99.4242387332521,99.8612667478685,100.104141291108,100.197929354446,108.961510353228,113.999390986602,9.00219244823386,8.93105968331303,8.51741778319123,8.6768574908648,8.45042630937881,8.45042630937881,8.50584652862363,8.53702801461632,8.41498172959805,8.58197320341048,8.67783191230207,8.44384896467722,8.44238733252132,8.39464068209501,8.43751522533496,8.38038976857491,8.48696711327649,8.35395858708892,8.47965895249695,8.47795371498173,8.557856272838,8.74531059683313,10.6211936662607,1.12752740560292,1.11412911084044,1.08038976857491,1.04713763702801,1.0958587088916,1.11242387332521,1.12155907429963,1.1599269183922,1.20487210718636,1.35663824604141,1.22862362971985,1.157856272838,1.12423873325213,1.20499390986602,1.08002436053593,1.08063337393423,1.10341047503045,1.08063337393423,2.23580998781973,NA,"6000012359",135709,"VP13240",2022-04-19,10.495,21.7,36.7,1.21,10.8,21.6,38,1.25,0.3,1.6,95.88,3.9,71,10.7,0.2,5.49,69.4,102.605,21.185,8.82,30.1,NA,275,1.69,20.995,0.15,129.685,-0.29,-0.49,0.31,1.515,1.92,1.59,NA,2.17,0.16,0.73,53.88,11.31,274.97,345.17,103.72,0.15,0.2,-0.5,-0.3,0.7,1.9,1.5,NA,0.39,NA,NA,275,345.2,103.7,8.8,102.6,129.7,21.2,NA,4451.1,1428.1,NA,NA,NA,1205,"VP13240",135709,2022-04-24,"C1",NA,"MetPETFoil-Al-AC0, bds4f14",109797,2022-03-22,NA,"gamma"
"67","7000000732",1184622,NA,NA,2022-03-20,NA,19171.4080389769,759.98928136419,95.3448233861145,0.0323538367844093,0.00224744214372716,114.731668696711,109.772107186358,100.964555420219,100.415712545676,99.695371498173,99.1609013398295,99.6074299634592,100.672350791717,100.365651644336,99.5041412911084,99.9332521315469,100.33580998782,99.9928136419001,99.7757612667479,99.4235079171742,99.4183922046285,99.4242387332521,99.8612667478685,100.104141291108,100.197929354446,108.961510353228,113.999390986602,9.00219244823386,8.93105968331303,8.51741778319123,8.6768574908648,8.45042630937881,8.45042630937881,8.50584652862363,8.53702801461632,8.41498172959805,8.58197320341048,8.67783191230207,8.44384896467722,8.44238733252132,8.39464068209501,8.43751522533496,8.38038976857491,8.48696711327649,8.35395858708892,8.47965895249695,8.47795371498173,8.557856272838,8.74531059683313,10.6211936662607,1.12752740560292,1.11412911084044,1.08038976857491,1.04713763702801,1.0958587088916,1.11242387332521,1.12155907429963,1.1599269183922,1.20487210718636,1.35663824604141,1.22862362971985,1.157856272838,1.12423873325213,1.20499390986602,1.08002436053593,1.08063337393423,1.10341047503045,1.08063337393423,2.23580998781973,NA,"6000013495",135709,"VP13240",2022-09-19,10.54,21.54,36.46,1.2,10.9,21.7,38.1,1.25,0.5,1.9,96.4,3.6,70,10.6,0.1,NA,NA,100.21,21.22,8.83,29.2,NA,NA,1.71,21.1,NA,126.88,0.47,0.13,0.54,2.97,2.73,1.92,NA,1.83,0.4,1.12,53.01,11.33,327.06,360.22,102.79,0.16,0.4,0.1,0.5,1.1,2.7,3,67.7,9.24,NA,8,327.1,360.2,102.8,8.8,100.2,126.9,21.2,NA,NA,NA,NA,NA,NA,802,"VP13240",135709,2022-09-20,"C1",NA,"MetPETFoil-Al-AC0, bds4f14",109797,2022-03-22,NA,"gamma"
"68","7000000733",1185900,NA,NA,2022-03-20,NA,19290.2125307125,766.566707616708,111.280712530713,0.0323831695331695,0.00224788697788698,114.711425061425,109.753685503686,100.83230958231,100.027886977887,99.1723587223587,98.9111793611794,99.6045454545455,100.491523341523,100.017936117936,99.3799754299754,99.9572481572482,100.184766584767,99.5668304668305,99.4799754299754,99.4716216216216,99.2320638820639,99.2378378378378,99.6933660933661,100.227027027027,99.958230958231,108.681941031941,113.713759213759,9.12395577395577,8.91633906633907,8.53181818181818,8.63845208845209,8.61646191646192,8.61646191646192,8.65036855036855,8.42174447174447,8.40872235872236,8.60712530712531,8.69717444717445,8.41732186732187,8.50380835380835,8.41277641277641,8.45540540540541,8.47260442260442,8.54226044226044,8.42100737100737,8.48169533169533,8.53353808353808,8.59484029484029,8.79840294840295,6.67874692874693,0.935380835380835,0.932432432432432,0.915724815724816,0.908599508599509,0.948402948402948,0.983660933660934,0.980958230958231,1.02371007371007,1.08722358722359,1.07788697788698,0.991031941031941,1.02063882063882,0.917444717444717,0.903071253071253,0.855651105651106,0.860810810810811,0.88992628992629,0.856511056511057,1.68464373464373,NA,"6000013290",135709,"VP13240",2022-08-13,10.9,22.8,38.5,1.21,11.1,22.1,38.5,1.23,0.5,1.8,96.3,3.6,73.35,10,0.1,NA,NA,104.36,22.68,10.01,28.57,NA,NA,2.08,23.57,NA,132.06,0.86,0.05,0.5,1.23,1.33,1.82,NA,1.69,0.41,0.79,55.52,12.51,303.07,356.85,100.83,0.16,0.4,NA,0.9,0.8,1.3,1.2,71.08,12.79,0.01,6.1,303.1,356.9,100.8,10,104.4,132.1,22.7,0.01,NA,NA,NA,NA,NA,801,"VP13240",135709,2022-08-14,"C1",NA,"MetPETFoil-Al-AC0, bds4f14",109797,2022-03-22,NA,"gamma"
"69","7000000733",1185900,NA,NA,2022-03-20,NA,19290.2125307125,766.566707616708,111.280712530713,0.0323831695331695,0.00224788697788698,114.711425061425,109.753685503686,100.83230958231,100.027886977887,99.1723587223587,98.9111793611794,99.6045454545455,100.491523341523,100.017936117936,99.3799754299754,99.9572481572482,100.184766584767,99.5668304668305,99.4799754299754,99.4716216216216,99.2320638820639,99.2378378378378,99.6933660933661,100.227027027027,99.958230958231,108.681941031941,113.713759213759,9.12395577395577,8.91633906633907,8.53181818181818,8.63845208845209,8.61646191646192,8.61646191646192,8.65036855036855,8.42174447174447,8.40872235872236,8.60712530712531,8.69717444717445,8.41732186732187,8.50380835380835,8.41277641277641,8.45540540540541,8.47260442260442,8.54226044226044,8.42100737100737,8.48169533169533,8.53353808353808,8.59484029484029,8.79840294840295,6.67874692874693,0.935380835380835,0.932432432432432,0.915724815724816,0.908599508599509,0.948402948402948,0.983660933660934,0.980958230958231,1.02371007371007,1.08722358722359,1.07788697788698,0.991031941031941,1.02063882063882,0.917444717444717,0.903071253071253,0.855651105651106,0.860810810810811,0.88992628992629,0.856511056511057,1.68464373464373,NA,"6000012414",135709,"VP13240",2022-04-26,10.615,22.115,37.1,1.2,10.6,21.2,37.3,1.26,0.6,2,95.33,4.05,74,12.5,0.16,5.73,72.2,104.81,22.315,9.985,29.12,NA,258.9,1.605,24.2,0.13,134.085,1.12,0.48,0.58,3.425,2.925,2,9.45,2.15,0.39,0.93,55.29,12.32,258.95,324.18,99.87,0.13,0.4,0.5,1.1,0.9,2.9,3.4,NA,9.45,0.46,NA,258.9,324.2,99.9,10,104.8,134.1,22.3,0,1896.3,759.07,NA,NA,NA,589,"VP13240",135709,2022-04-29,"C1",NA,"MetPETFoil-Al-AC0, bds4f14",109797,2022-03-22,NA,"gamma"
"70","7000000734",1308759,NA,NA,2022-03-21,NA,19369.5414091471,770.696538936959,111.941038318912,0.0300087762669963,0.00217142150803461,114.36217552534,109.355995055624,100.678121137206,100.170828182942,99.2693448702101,98.9927070457355,99.7860321384425,100.430284301607,99.8305315203956,99.3145859085291,99.7871446229913,100.171075401731,100.13782447466,99.8656365883807,99.2996291718171,99.0859085290482,99.3702101359703,99.8394313967862,100.156118665019,100.108529048208,108.672064276885,113.680346106304,9.09332509270705,8.87243510506799,8.38022249690976,8.53065512978986,8.33461063040791,8.33461063040791,8.57812113720643,8.47021013597033,8.31396786155748,8.56613102595797,8.60185414091471,8.47775030902349,8.47861557478368,8.40346106304079,8.3982694684796,8.40519159456119,8.49666254635352,8.36229913473424,8.46069221260816,8.45846724351051,8.59320148331273,8.55760197775031,5.89493201483313,0.917676143386897,0.916563658838072,0.897651421508035,0.862546353522868,0.939060568603214,0.918170580964153,0.996786155747837,0.967861557478368,1.06736711990111,1.05525339925834,0.933621755253399,1.01025957972806,0.9610630407911,0.965265760197775,0.969839307787392,0.940543881334981,0.908776266996292,0.871322620519159,1.72546353522868,NA,"6000013341",135709,"VP13240",2022-08-24,10.62,22.4,38.1,1.22,10.8,21.7,38.1,1.26,0.5,1.8,96.3,3.6,75.16,10.2,0.1,NA,NA,106.23,22.88,9.96,28.99,NA,NA,1.95,23.43,NA,134.32,0.83,0.08,0.48,1.54,1.48,1.78,NA,0.53,0.35,0.7,56.44,12.51,279.11,340.04,100.5,0.16,0.3,0.1,0.8,0.7,1.5,1.5,70.5,9.24,NA,6.2,279.1,340,100.5,10,106.2,134.3,22.9,NA,NA,NA,NA,NA,NA,1022,"VP13240",135709,2022-08-25,"C1",NA,"MetPETFoil-Al-AC0, bds4f14",109797,2022-03-23,NA,"gamma"
"71","7000000734",1308759,NA,NA,2022-03-21,NA,19369.5414091471,770.696538936959,111.941038318912,0.0300087762669963,0.00217142150803461,114.36217552534,109.355995055624,100.678121137206,100.170828182942,99.2693448702101,98.9927070457355,99.7860321384425,100.430284301607,99.8305315203956,99.3145859085291,99.7871446229913,100.171075401731,100.13782447466,99.8656365883807,99.2996291718171,99.0859085290482,99.3702101359703,99.8394313967862,100.156118665019,100.108529048208,108.672064276885,113.680346106304,9.09332509270705,8.87243510506799,8.38022249690976,8.53065512978986,8.33461063040791,8.33461063040791,8.57812113720643,8.47021013597033,8.31396786155748,8.56613102595797,8.60185414091471,8.47775030902349,8.47861557478368,8.40346106304079,8.3982694684796,8.40519159456119,8.49666254635352,8.36229913473424,8.46069221260816,8.45846724351051,8.59320148331273,8.55760197775031,5.89493201483313,0.917676143386897,0.916563658838072,0.897651421508035,0.862546353522868,0.939060568603214,0.918170580964153,0.996786155747837,0.967861557478368,1.06736711990111,1.05525339925834,0.933621755253399,1.01025957972806,0.9610630407911,0.965265760197775,0.969839307787392,0.940543881334981,0.908776266996292,0.871322620519159,1.72546353522868,NA,"6000013214",135709,"VP13240",2022-08-05,10.38,21.72,37.01,1.23,10.8,21.5,37.7,1.25,0.6,2,97.1,2.8,72,12.7,0.1,NA,NA,104.76,22.63,10.09,28.73,NA,NA,1.85,23.69,NA,133.24,0.98,0.34,0.58,2.58,2.44,2.04,NA,0.94,0.44,0.99,55.53,12.5,283.53,337.56,100.12,0.16,0.4,0.3,1,1,2.4,2.6,71.2,8.18,NA,6.2,283.5,337.6,100.1,10.1,104.8,133.2,22.6,NA,NA,NA,NA,NA,NA,696,"VP13240",135709,2022-08-07,"C1",NA,"MetPETFoil-Al-AC0, bds4f14",109797,2022-03-23,NA,"gamma"
"72","7000000928",1310224,NA,NA,2022-07-22,NA,19284.5787545788,749.172527472527,106.858974358974,0.0528760683760684,0.00238489621489622,115.425518925519,110.344688644689,101.475457875458,101.360195360195,100.932112332112,100.130769230769,100.250915750916,100.932356532357,100.772161172161,100.762881562882,101.568864468864,101.042368742369,99.9257631257631,100.31978021978,100.657387057387,100.393406593407,100.507692307692,100.585347985348,100.609768009768,100.896825396825,109.822954822955,114.905372405372,8.91367521367521,9.19059829059829,8.76654456654457,8.7969474969475,8.67179487179487,8.67179487179487,8.82210012210012,8.58669108669109,8.47789987789988,8.77753357753358,8.82551892551893,8.65030525030525,8.75934065934066,8.7003663003663,8.5028083028083,8.67289377289377,8.65653235653236,8.7971916971917,8.67264957264957,8.61147741147741,8.7947496947497,9.06654456654457,4.4953601953602,0.921367521367521,0.902808302808303,0.910989010989011,0.862637362637363,0.894627594627595,0.906837606837607,0.918437118437118,0.895726495726496,0.950671550671551,0.996214896214896,0.889255189255189,0.93956043956044,0.92002442002442,0.9,0.901098901098901,0.902930402930403,0.918192918192918,0.889255189255189,2.01953601953602,NA,"6000014291",135709,"VP13240",2023-01-27,11.2,23.1,39.2,1.21,11.2,22.6,39.9,1.26,0.5,1.6,95.77,4.16,73.6,10.6,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.3,1.1,0.7,2.1,2.1,71.4,13.14,0.01,5.4,213.8,321.6,58,10.7,106.4,134.6,23.9,NA,NA,NA,NA,NA,NA,1387,"VP13240",135709,2023-01-28,"C1","gamma","MetPETFoil-Al-AC0, bds4f14",109797,2023-01-28,"Coating",NA
